1,0, Private,215646, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,38
17522,0, Private,122288, Some-college,10, Widowed, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,36.0, United-States,51
17523,0, Federal-gov,52322, Bachelors,13, Never-married, Tech-support, Not-in-family, Other, Male,0.0,0.0,60.0, United-States,26
17524,0, Local-gov,105830, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States,27
17525,0, Private,107125, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States,36
17526,0, Federal-gov,281860, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,28
17527,0, Private,283320, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,53
17528,0, State-gov,26598, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,40
17529,0, Private,220783, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, United-States,38
17530,0, ?,121694, 7th-8th,4, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,21
17531,0, Private,208302, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,34.0, United-States,53
17532,0, Local-gov,172664, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,34
17533,0, Private,54611, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,60.0, United-States,43
17534,0, Private,631947, 10th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,64
17535,0, Private,394484, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,21
17536,0, ?,239120, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0.0,0.0,13.0, United-States,25
17537,1, Federal-gov,37683, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,99999.0,0.0,57.0, Canada,38
17538,1, Local-gov,193012, Masters,14, Divorced, Protective-serv, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,47
17539,1, Private,143098, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,1902.0,40.0, China,48
17540,0, Private,84888, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,57
17541,0, Private,188503, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States,37
17542,0, Private,337778, 11th,7, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,37
17543,1, Self-emp-not-inc,94432, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,55.0, United-States,51
17544,0, Private,168906, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,32
17545,0, Private,116143, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,49
17546,0, Private,128272, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,14.0, United-States,52
17547,1, Federal-gov,301383, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386.0,0.0,45.0, United-States,64
17548,0, Private,174995, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,45.0, United-States,46
17549,0, State-gov,289909, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,24
17550,1, Private,154641, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,39
17551,0, Private,209034, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,3942.0,0.0,40.0, United-States,23
17552,0, Private,203488, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,44.0, United-States,30
17553,1, Private,141118, Masters,14, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,60.0, United-States,34
17554,0, Private,169589, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,30
17555,0, Private,137645, Bachelors,13, Never-married, Sales, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,25
17556,0, Local-gov,489085, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States,58
17557,0, Private,36302, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,32
17558,0, Private,253420, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,25.0, United-States,37
17559,0, Private,269300, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,35
17560,0, Private,282609, 5th-6th,3, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,30.0, Honduras,18
17561,0, Private,346978, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,46
17562,1, Private,182395, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,11678.0,0.0,45.0, United-States,71
17563,0, Private,205051, 10th,6, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,44
17564,0, Private,128736, 10th,6, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,45
17565,1, Private,236110, 12th,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, Cuba,40
17566,1, Private,312271, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,38
17567,0, Private,126978, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, China,52
17568,0, Private,204692, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,47
17569,0, Private,195956, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,35.0, United-States,49
17570,0, State-gov,202682, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,59
17571,0, Private,231912, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,37.0, United-States,22
17572,1, Local-gov,24982, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,44
17573,0, Private,278938, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States,76
17574,0, Local-gov,36489, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,50
17575,0, Local-gov,154874, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,33
17576,1, Private,74581, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States,43
17577,1, Private,311446, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,5178.0,0.0,40.0, United-States,27
17578,0, Self-emp-inc,162164, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,37
17579,0, Private,239708, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,55.0, United-States,40
17580,0, Self-emp-not-inc,162856, Some-college,10, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,49
17581,0, Self-emp-inc,85109, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,48
17582,0, Private,169042, HS-grad,9, Separated, Prof-specialty, Unmarried, White, Female,0.0,625.0,40.0, Puerto-Rico,49
17583,0, Private,436798, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,22
17584,0, Private,345363, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, England,42
17585,0, Private,49837, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,36
17586,0, ?,296516, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,50.0, United-States,57
17587,0, State-gov,180283, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,30
17588,0, Local-gov,95639, HS-grad,9, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,40
17589,0, Private,33155, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States,42
17590,1, Private,329059, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Italy,56
17591,0, Private,24694, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,55
17592,0, Private,443855, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico,25
17593,0, ?,294691, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,52
17594,0, Private,301867, Some-college,10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,35.0, United-States,33
17595,0, Private,226875, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,4064.0,0.0,40.0, United-States,55
17596,1, Private,362835, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,47
17597,0, Private,180339, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0.0,0.0,65.0, United-States,23
17598,0, Self-emp-inc,207489, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, Germany,55
17599,0, Private,336643, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States,43
17600,0, Private,143653, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,31
17601,0, State-gov,101475, Assoc-acdm,12, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,62
17602,0, Local-gov,263871, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,8.0, United-States,42
17603,1, Self-emp-not-inc,77820, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,38
17604,0, Private,95465, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,42.0, United-States,29
17605,0, Private,257910, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,60.0, United-States,26
17606,1, Private,244372, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,52.0, United-States,26
17607,0, Self-emp-not-inc,126738, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,72.0, United-States,37
17608,1, Self-emp-inc,97082, 12th,8, Widowed, Sales, Not-in-family, White, Male,18481.0,0.0,45.0, United-States,79
17609,0, Private,133164, 7th-8th,4, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,48.0, United-States,61
17610,0, Self-emp-not-inc,104617, 7th-8th,4, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,99.0, Mexico,28
17611,1, Self-emp-inc,105339, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,60.0, United-States,60
17612,0, Self-emp-inc,258735, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,81.0, United-States,51
17613,1, Private,182926, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,43.0, United-States,34
17614,0, Private,166193, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,35
17615,0, Local-gov,206125, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,27
17616,0, Private,346594, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,44
17617,0, Private,108301, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0.0,0.0,20.0, United-States,25
17618,0, Private,73498, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,32
17619,1, Private,129150, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States,36
17620,0, Private,181280, Masters,14, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,30.0, United-States,27
17621,1, Private,146908, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,40
17622,1, Private,183765, Some-college,10, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, ?,43
17623,0, Private,164488, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,25
17624,0, Private,307468, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,41
17625,1, Private,93884, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,30
17626,1, Private,279833, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,2258.0,45.0, United-States,26
17627,0, Private,137658, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0.0,0.0,40.0, Dominican-Republic,52
17628,0, Private,101562, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States,32
17629,0, Private,136331, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,33
17630,0, Private,259846, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States,35
17631,0, Private,98719, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,44.0, United-States,48
17632,0, Self-emp-not-inc,168682, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,5.0, United-States,62
17633,0, Self-emp-not-inc,198953, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,2.0, United-States,40
17634,0, ?,29115, Some-college,10, Widowed, ?, Not-in-family, White, Female,0.0,0.0,20.0, United-States,41
17635,0, Private,173673, 5th-6th,3, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, Mexico,28
17636,0, Private,67958, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States,23
17637,1, Federal-gov,98980, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,40.0, United-States,50
17638,0, State-gov,94174, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,51
17639,0, Self-emp-not-inc,122442, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,48.0, United-States,63
17640,0, Federal-gov,154675, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,63
17641,1, Private,116632, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States,40
17642,0, ?,238685, 11th,7, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States,20
17643,1, ?,139391, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,99999.0,0.0,30.0, United-States,61
17644,0, Private,169031, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,40
17645,1, Private,237452, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,15.0, Cuba,41
17646,0, Private,216968, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, ?,41
17647,1, ?,216479, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,24.0, United-States,27
17648,0, State-gov,126822, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,15.0, United-States,20
17649,1, Private,51461, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1887.0,40.0, United-States,28
17650,0, Private,54953, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,35
17651,0, Private,222654, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,31
17652,1, Private,37676, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,34
17653,1, Private,159319, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,57
17654,0, Private,125321, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,28
17655,1, Private,209609, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,38
17656,0, Private,224947, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,37
17657,0, State-gov,438427, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,43
17658,0, Self-emp-not-inc,384276, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,26
17659,0, Private,196805, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,65.0, United-States,26
17660,0, Private,242097, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,27
17661,0, Private,184306, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,33
17662,0, Private,161954, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Germany,45
